,Frame#,Time,AlejandroMask:HeadTopX7,AlejandroMask:HeadTopY7,AlejandroMask:HeadTopZ7,AlejandroMask:HeadFrontX5,AlejandroMask:HeadFrontY5,AlejandroMask:HeadFrontZ5,HeadFront5MAG,AlejandroMask:LP1X46,LHandMaxPosY,LHandPosXMean,LHandPosYMean,LHandPosZMean,RHandPosXMean,RHandPosYMean,RHandPosZMean,BothHandMaxPosY,LHandVelocity,RHandVelocity,HeadMaxPosY,HeadVelocity,HeadPosXMean,HeadPosYMean,DistanceChestToLeftArm,DistanceChestToRightArm,DistanceChestToArmsMax,ShoulderVelocity
945,949,7.908333,0.198761,1.67954,0.461483,0.155144,1.65776,0.606444,0.00111089918534,0.167365,1.05716,1.0080641,1.0162578,0.9317234,-0.0745315,1.0080641,0.8617588,1.05716,0.0115563149836,0.0121214941736,1.67954,0.00111089918534,0.136342,1.103841,0.997736554454,0.443189611237,0.997736554454,0.00120604311697
946,950,7.916667,0.199627,1.67908,0.4618,0.156068,1.65726,0.606805,0.00108835885626,0.16846,1.04904,0.998679,1.0073205,0.9262303,-0.0732629,0.998679,0.8561022,1.04904,0.0114627764525,0.0121086285763,1.67908,0.00108835885626,0.1368994,1.1035584,0.988749489661,0.44351799357,0.988749489661,0.00122319417919
947,951,7.925,0.200567,1.67858,0.461976,0.157071,1.65689,0.607009,0.0011012978707,0.169535,1.04099,0.989363,0.9982815,0.9205153,-0.0720007,0.989363,0.8502749,1.04099,0.0115476003135,0.0121217019845,1.67858,0.0011077386876,0.1374964,1.1033138,0.979874715239,0.443902161936,0.979874715239,0.0012270325994
948,952,7.933333,0.201561,1.6781,0.462069,0.158127,1.65661,0.607148,0.00111481164328,0.170712,1.03291,0.9801776,0.9891431,0.9145584,-0.0707242,0.9801776,0.8443408,1.03291,0.011821728004,0.0121445823724,1.6781,0.00116133371604,0.1381278,1.1031024,0.971152205694,0.444327103727,0.971152205694,0.00125870290379
949,953,7.941667,0.202631,1.67765,0.462105,0.159219,1.6564,0.607227,0.00115021737076,0.171909,1.02493,0.9710312,0.9799309,0.9084083,-0.0694927,0.9710312,0.8382248,1.02493,0.012137054791,0.0121695836412,1.67765,0.00115021737076,0.1387848,1.102928,0.962542100341,0.444809155659,0.962542100341,0.00127601567388
950,954,7.95,0.203692,1.67722,0.462132,0.160351,1.65621,0.607301,0.00115816449609,0.173189,1.01695,0.9619733,0.9706637,0.9020974,-0.0682934,0.9619733,0.8319952,1.01695,0.0122004595815,0.0121515606405,1.67722,0.00117930530398,0.1394522,1.102769,0.954125695875,0.445401488996,0.954125695875,0.00128180653766
951,955,7.958333,0.204802,1.67683,0.462213,0.161489,1.65602,0.607402,0.00119187457394,0.174502,1.00916,0.9529636,0.9613991,0.8956678,-0.0671179,0.9529636,0.8256594,1.00916,0.0125305414488,0.0122142887636,1.67683,0.00119187457394,0.1401358,1.1026264,0.945849881678,0.446152767498,0.945849881678,0.00129106777514
952,956,7.966667,0.20589,1.67648,0.462323,0.162645,1.65579,0.607579,0.00119137735416,0.175906,1.00137,0.9440156,0.9521128,0.8890726,-0.0659996,0.9440156,0.8192351,1.00137,0.0125196562652,0.0121988644553,1.67648,0.00119185569596,0.1408222,1.102483,0.937692762152,0.447093822864,0.937692762152,0.00127602194339
953,957,7.975,0.207012,1.67617,0.462579,0.163771,1.65549,0.607827,0.00123457239561,0.17734,0.993634,0.9351125,0.9428354,0.8823779,-0.0649004,0.9351125,0.8127178,0.993634,0.0125532007871,0.0124405412262,1.67617,0.00123457239561,0.141507,1.1023434,0.929712231238,0.448199110131,0.929712231238,0.00125050909633
954,958,7.983333,0.208089,1.67592,0.462889,0.164908,1.65514,0.608157,0.0012660667439,0.178712,0.985985,0.9262731,0.9335921,0.8755724,-0.0637652,0.9262731,0.8060955,0.985985,0.0126365718452,0.0121990660708,1.67592,0.0012660667439,0.1421904,1.1022056,0.921907123494,0.449472614895,0.921907123494,0.00124403898653
955,959,7.991667,0.20918,1.67569,0.463354,0.16603,1.65474,0.608586,0.00133721090334,0.180153,0.978469,0.9175447,0.9243925,0.8686619,-0.0626494,0.9175447,0.7993353,0.978469,0.0126856167371,0.0123808452458,1.67569,0.00133721090334,0.1428672,1.102067,0.91429680308,0.45089299472,0.91429680308,0.00121569938718
956,960,8.0,0.210242,1.67549,0.463894,0.167158,1.65427,0.609129,0.00134557980068,0.181535,0.970819,0.9088627,0.9152413,0.8616179,-0.0614847,0.9088627,0.7924884,0.970819,0.0128373441568,0.0123081858127,1.67549,0.00134557980068,0.1435558,1.1019174,0.906834003402,0.452507607741,0.906834003402,0.00118228761306
957,961,8.008333,0.211297,1.67533,0.464578,0.168239,1.65376,0.609747,0.00141867720078,0.182912,0.963308,0.9002722,0.9061477,0.8544366,-0.0603247,0.9002722,0.7854704,0.963308,0.0128458394043,0.0123136913637,1.67533,0.00141867720078,0.1442236,1.1017776,0.899553526141,0.454240005906,0.899553526141,0.00116848705598
958,962,8.016667,0.212342,1.67516,0.465338,0.169321,1.65318,0.610458,0.0014486231394,0.184319,0.955871,0.8917852,0.8971307,0.8471205,-0.0591153,0.8917852,0.7783392,0.955871,0.012903798123,0.0123398021459,1.67516,0.0014486231394,0.1448824,1.101621,0.892477574808,0.456092499366,0.892477574808,0.00116975638489
959,963,8.025,0.213358,1.67505,0.466209,0.170361,1.65257,0.611261,0.00150659815478,0.185761,0.94827,0.8833461,0.8881292,0.8396125,-0.057958,0.8833461,0.7710067,0.94827,0.0129496665594,0.0122828920454,1.67505,0.00150659815478,0.1455226,1.1014666,0.885548144269,0.458093273025,0.885548144269,0.00118435214358
960,964,8.033333,0.214381,1.67495,0.467183,0.171368,1.65188,0.612144,0.00151749168037,0.187364,0.940755,0.8750385,0.8792276,0.8320301,-0.0568124,0.8750385,0.7635714,0.940755,0.0129096123877,0.0122453492804,1.67495,0.00151749168037,0.1461524,1.1012934,0.878824674905,0.460240624685,0.878824674905,0.00115839630524
961,965,8.041667,0.215356,1.67487,0.468239,0.172323,1.65116,0.613078,0.00156284996081,0.189136,0.933129,0.8668144,0.8703539,0.8243326,-0.0557714,0.8668144,0.7559848,0.933129,0.0128885851822,0.0122584333828,1.67487,0.00156284996081,0.1467594,1.1011158,0.872318138699,0.462543596866,0.872318138699,0.00117223291201
962,966,8.05,0.216292,1.67486,0.469355,0.173253,1.6504,0.614078,0.0015808257336,0.191034,0.925393,0.8587467,0.8615168,0.8165555,-0.0548654,0.8587467,0.7482848,0.925393,0.0128428873311,0.0122003295447,1.67486,0.0015808257336,0.147351,1.1009362,0.866077602518,0.464987104668,0.866077602518,0.00119919139423
963,967,8.058333,0.217236,1.67485,0.470571,0.17413,1.64962,0.615137,0.00161416882636,0.193197,0.917542,0.8507641,0.8527056,0.8087208,-0.0541331,0.8507641,0.740451,0.917542,0.0128525474518,0.0121656128904,1.67485,0.00161416882636,0.1479256,1.1007504,0.860054358999,0.467632772627,0.860054358999,0.00121369065251
964,968,8.066667,0.218127,1.67486,0.471817,0.174995,1.64881,0.616233,0.00160568739174,0.195633,0.909639,0.8428889,0.8439384,0.8008188,-0.0535485,0.8428889,0.7325163,0.909639,0.012977112776,0.0121286225929,1.67486,0.00160568739174,0.14849,1.100565,0.854297621479,0.470456618381,0.854297621479,0.00125328568172
965,969,8.075,0.219039,1.67495,0.473084,0.175831,1.648,0.617339,0.00160231582405,0.198273,0.901542,0.8351115,0.8351357,0.7928273,-0.053205,0.8351115,0.7244486,0.901542,0.0129367605682,0.012099793552,1.67495,0.00160231582405,0.1490386,1.1003964,0.84881349224,0.473517926282,0.84881349224,0.0012636079297
966,970,8.083333,0.219916,1.675,0.474382,0.176635,1.64717,0.618449,0.00156642554882,0.20099,0.893321,0.8274492,0.8263632,0.7847686,-0.0530393,0.8274492,0.7162835,0.893321,0.0130288095005,0.0120652502668,1.675,0.00156642554882,0.1495726,1.1002164,0.84356777941,0.476757134843,0.84356777941,0.0012803241777
967,971,8.091667,0.22078,1.67507,0.475659,0.177415,1.64635,0.619532,0.00155071886556,0.204126,0.885047,0.8199277,0.817628,0.7766428,-0.0530743,0.8199277,0.7080302,0.885047,0.0131129791428,0.0119996864542,1.67507,0.00155071886556,0.1500952,1.1000348,0.838645700133,0.48013953804,0.838645700133,0.00127236079789
968,972,8.1,0.221621,1.67512,0.476924,0.178192,1.64554,0.620602,0.00149971497292,0.207446,0.876724,0.8125084,0.8089125,0.7683891,-0.0532887,0.8125084,0.6995764,0.876724,0.013259518317,0.0120885059871,1.67512,0.00149971497292,0.1506066,1.0998534,0.833925230765,0.483688063911,0.833925230765,0.00125201837047
969,973,8.108333,0.222448,1.67517,0.478149,0.178956,1.64478,0.621645,0.00144345072656,0.210993,0.868216,0.8052131,0.8002127,0.759988,-0.0536775,0.8052131,0.6909148,0.868216,0.0133969793984,0.0121052346528,1.67517,0.00144345072656,0.1511072,1.0996758,0.829503571947,0.487338000602,0.829503571947,0.00126569388084
970,974,8.116667,0.223252,1.67522,0.479287,0.179723,1.64405,0.622626,0.00136772146287,0.214755,0.85972,0.7980937,0.7915787,0.7514039,-0.0542172,0.7980937,0.6820863,0.85972,0.0135331051869,0.0122029073585,1.67522,0.00137888505685,0.1516164,1.0995076,0.825320360313,0.491063401112,0.825320360313,0.00123873039843
971,975,8.125,0.224102,1.67531,0.480369,0.180504,1.64338,0.623527,0.00129026818918,0.218614,0.85121,0.791138,0.7829812,0.7426216,-0.054919,0.791138,0.6730189,0.85121,0.0138058063872,0.0123414967083,1.67531,0.00131438540771,0.152124,1.0993676,0.821432920278,0.49489098629,0.821432920278,0.00123236885712
972,976,8.133333,0.224927,1.67536,0.481391,0.181278,1.6428,0.624381,0.00125613892544,0.222821,0.84272,0.7843746,0.7744883,0.7336287,-0.0557674,0.7843746,0.6637686,0.843112,0.0140425451041,0.0125192213815,1.67536,0.00126452560275,0.1526324,1.0992388,0.8178424719,0.498803601163,0.8178424719,0.00122538198126
973,977,8.141667,0.22574,1.67543,0.482357,0.182067,1.64225,0.625189,0.00119976080949,0.22707,0.834141,0.7778124,0.7660169,0.72429,-0.0567586,0.7778124,0.6542024,0.836347,0.0142984371873,0.0128429827532,1.67543,0.00119976080949,0.1531384,1.0991324,0.814572890185,0.502755768893,0.814572890185,0.00119233761997
974,978,8.15,0.226539,1.67545,0.483232,0.182872,1.64177,0.625938,0.00112593516687,0.231451,0.825761,0.7714453,0.7576711,0.7147045,-0.0579071,0.7714453,0.6443733,0.829754,0.0146393218764,0.0127943518007,1.67545,0.00115398006915,0.1536476,1.099025,0.811569509188,0.506791943509,0.811569509188,0.00120735330372
975,979,8.158333,0.227372,1.67556,0.484023,0.183655,1.64133,0.626617,0.00107963141859,0.236139,0.817493,0.7653365,0.7494874,0.704789,-0.0591965,0.7653365,0.6342891,0.823404,0.0149647801187,0.0128463920616,1.67556,0.00109208287231,0.1541562,1.0989464,0.808903783885,0.510872370376,0.808903783885,0.00112805584968
976,980,8.166667,0.228173,1.67564,0.484761,0.184453,1.64095,0.627237,0.000986155160205,0.240908,0.809245,0.7595121,0.7413947,0.6944578,-0.0606005,0.7595121,0.6239833,0.817253,0.0153981189111,0.0130797415112,1.67564,0.00101962247916,0.1546726,1.098876,0.806554200634,0.514959825901,0.806554200634,0.00112222190319
977,981,8.175,0.228974,1.67571,0.485388,0.185224,1.64064,0.627768,0.000975477831629,0.245914,0.801123,0.7539958,0.7334993,0.6837513,-0.0621231,0.7539958,0.6134689,0.811401,0.0156371109224,0.0130980915022,1.67571,0.000975477831629,0.1551768,1.0988224,0.804566953274,0.519034592637,0.804566953274,0.00110151441207
978,982,8.183333,0.229755,1.67579,0.485934,0.186038,1.6404,0.628249,0.000890274676715,0.251342,0.793174,0.7488144,0.725811,0.6726975,-0.0637796,0.7488144,0.6027836,0.805765,0.0162978218177,0.0132017520428,1.67579,0.000900688625442,0.1556922,1.0987868,0.802891804172,0.52309845198,0.802891804172,0.00100816119743
979,983,8.191667,0.230547,1.67584,0.48636,0.186833,1.64022,0.628607,0.000884410538155,0.256797,0.785483,0.7439704,0.7183629,0.6612739,-0.0655594,0.7439704,0.5919637,0.800537,0.0163074417675,0.0132791038854,1.67584,0.000884410538155,0.1562068,1.0987604,0.801533911826,0.527151518168,0.801533911826,0.000964533047645
980,984,8.2,0.231348,1.67589,0.486644,0.187664,1.64013,0.628896,0.000854798221804,0.262456,0.77796,0.739503,0.7112771,0.6494903,-0.0675214,0.739503,0.5811031,0.795588,0.0167745797563,0.0130774630567,1.67589,0.000861968096857,0.1567316,1.0987528,0.80047726323,0.531151183797,0.80047726323,0.000961034858889
981,985,8.208333,0.232183,1.67594,0.486852,0.1885,1.64012,0.629074,0.000903570694523,0.268174,0.770692,0.7354231,0.7045657,0.6373828,-0.0696341,0.7354231,0.5702772,0.790925,0.0169818803435,0.0128694980866,1.67594,0.000903570694523,0.1572598,1.0987692,0.799683305823,0.535127886833,0.799683305823,0.000900380475133
982,986,8.216667,0.233,1.67599,0.486971,0.189392,1.64019,0.6292,0.000887903147871,0.274543,0.763862,0.7317514,0.6982786,0.6251166,-0.0719135,0.7317514,0.5594898,0.786684,0.017064726309,0.0126227364704,1.67599,0.000887903147871,0.1578044,1.098811,0.799169964173,0.539029281828,0.799169964173,0.000872473495299
983,987,8.225,0.233851,1.67608,0.48698,0.190268,1.64032,0.629264,0.000926408657127,0.280902,0.757402,0.7284625,0.6925047,0.6126986,-0.0743379,0.7284625,0.5488724,0.782785,0.0170356711638,0.0123827913251,1.67608,0.000926408657127,0.158345,1.098884,0.798904824665,0.542883099187,0.798904824665,0.000857212342422
984,988,8.233333,0.234701,1.67617,0.486923,0.191176,1.6405,0.629227,0.000959706726037,0.287552,0.75135,0.7255552,0.6872322,0.6003637,-0.0768206,0.7255552,0.5384202,0.779349,0.0169487947064,0.0120120348817,1.67617,0.000959706726037,0.1589004,1.098971,0.798853744172,0.546640380171,0.798853744172,0.000884308204191
985,989,8.241667,0.235563,1.67629,0.486792,0.1921,1.64075,0.629158,0.000983563419409,0.294468,0.745813,0.7230152,0.6825284,0.5881627,-0.0793744,0.7230152,0.5281453,0.776065,0.0167020468805,0.0116050451529,1.67629,0.000983563419409,0.1594632,1.099088,0.798953594347,0.550314254644,0.798953594347,0.000904792241346
986,990,8.25,0.236434,1.67639,0.486587,0.193034,1.64103,0.629029,0.0010195685362,0.301556,0.740753,0.7208285,0.6784136,0.5761982,-0.0819379,0.7208285,0.5181671,0.773209,0.016395150289,0.011280199555,1.67639,0.0010195685362,0.1600266,1.0992084,0.799193591665,0.553887194234,0.799193591665,0.00093587178609
987,991,8.258333,0.237318,1.67651,0.486344,0.193982,1.64135,0.628833,0.00103670149995,0.308812,0.736164,0.7189768,0.67482,0.564579,-0.084462,0.7189768,0.5083649,0.770758,0.0160387546898,0.010860147743,1.67651,0.00103670149995,0.1606014,1.0993476,0.799602758379,0.557322086213,0.799602758379,0.000944343687436
988,992,8.266667,0.238203,1.67664,0.486016,0.194925,1.6417,0.628582,0.00107940400222,0.316276,0.7314,0.7174539,0.6717286,0.5532188,-0.0869708,0.7174539,0.4988791,0.768597,0.0147892739849,0.0106539873287,1.67664,0.00107940400222,0.1611834,1.0995036,0.800144416009,0.560649002153,0.800144416009,0.00102927984533
989,993,8.275,0.239108,1.67679,0.485611,0.195878,1.64211,0.628284,0.00114601483411,0.32363,0.728618,0.7161588,0.6696183,0.5434298,-0.0893601,0.7161588,0.4895514,0.766775,0.014652691664,0.0102884141635,1.67679,0.00114601483411,0.1617642,1.0996808,0.800436492448,0.563907936775,0.800436492448,0.000976993346958
990,994,8.283333,0.239992,1.67693,0.485167,0.196863,1.64256,0.627909,0.00116212262692,0.329843,0.727939,0.7151917,0.668596,0.5370803,-0.0916786,0.7151917,0.4805109,0.765273,0.0150508529326,0.00989016491268,1.67693,0.00116212262692,0.162355,1.0998668,0.800386094524,0.566977488418,0.800386094524,0.00104942746295
991,995,8.291667,0.240932,1.6771,0.484636,0.197823,1.64306,0.627486,0.0012456596646,0.332644,0.727094,0.7144727,0.6682333,0.5319636,-0.0938913,0.7144727,0.4717222,0.76403,0.0137319473492,0.00962438637005,1.6771,0.0012456596646,0.1629704,1.1000784,0.800134177599,0.569962173755,0.800134177599,0.00105797920584
992,996,8.3,0.241864,1.67725,0.484031,0.198821,1.64362,0.626994,0.001277601268,0.332852,0.725934,0.7139783,0.6678362,0.5280966,-0.0960095,0.7139783,0.4631857,0.762954,0.0123617044537,0.00934503809516,1.67725,0.001277601268,0.1636288,1.1003068,0.8000921243,0.572771427264,0.8000921243,0.0010483191308
993,997,8.308333,0.242796,1.6774,0.48337,0.199814,1.64421,0.626448,0.00132651875222,0.331902,0.72496,0.7136983,0.667359,0.5260159,-0.0980152,0.7136983,0.4548993,0.762179,0.0120142642721,0.00891020656326,1.6774,0.00132651875222,0.164304,1.1005428,0.800293710531,0.575464297735,0.800293710531,0.00103613898682
994,998,8.316667,0.243756,1.67756,0.482633,0.200818,1.64483,0.625842,0.00135379245086,0.332752,0.724608,0.7136557,0.6670653,0.5253875,-0.0999212,0.7136557,0.4469696,0.761802,0.0101240226195,0.00855767550214,1.67756,0.00135379245086,0.1649978,1.1007924,0.800558521097,0.57799741781,0.800558521097,0.00100122974387
995,999,8.325,0.244723,1.67765,0.481866,0.201803,1.64547,0.625169,0.00142297997175,0.336029,0.724953,0.7137447,0.6669134,0.5256221,-0.1017775,0.7137447,0.4393234,0.761479,0.00745781583307,0.00817179245943,1.67765,0.00142297997175,0.1656664,1.1010382,0.800816456674,0.580443640495,0.800816456674,0.00102774413158
996,1000,8.333333,0.245688,1.67779,0.481006,0.202829,1.64615,0.624455,0.00141076574951,0.340057,0.725444,0.7139833,0.666985,0.5263818,-0.1035325,0.7139833,0.4319951,0.761214,0.00529338965125,0.00780251049342,1.67779,0.00141076574951,0.1662974,1.1013146,0.80102480765,0.582813445776,0.80102480765,0.00123623622338
997,1001,8.341667,0.24668,1.67792,0.480138,0.203821,1.6468,0.623691,0.00146395252655,0.344891,0.725889,0.7143502,0.6672692,0.5272,-0.1052246,0.7143502,0.4249939,0.76123,0.00543212693151,0.00738504339865,1.67792,0.00146395252655,0.166877,1.1015926,0.801129673708,0.585075371891,0.801129673708,0.0013173234227
998,1002,8.35,0.247675,1.67809,0.479214,0.204855,1.64746,0.622892,0.00148795329228,0.35022,0.726245,0.7147929,0.6676161,0.5279415,-0.106832,0.7147929,0.4183648,0.761259,0.00589545638607,0.00696396359841,1.67809,0.00148795329228,0.167452,1.1018792,0.801254879992,0.587303763093,0.801254879992,0.00143573465515
999,1003,8.358333,0.248634,1.67825,0.478261,0.205894,1.64813,0.622064,0.00151223080249,0.35565,0.726676,0.7153328,0.6679252,0.5287206,-0.1084158,0.7153328,0.4121627,0.761433,0.0068146196519,0.00649642532475,1.67825,0.00151223080249,0.1680358,1.102157,0.801447735496,0.589435515391,0.801447735496,0.00151098544004
1000,1004,8.366667,0.249613,1.67846,0.477257,0.206945,1.64877,0.621185,0.00153371705344,0.361523,0.727067,0.7158928,0.668134,0.5294809,-0.1099217,0.7158928,0.406313,0.761682,0.00813759362465,0.00602646007205,1.67846,0.00153371705344,0.1686644,1.1024244,0.801683765451,0.591567483739,0.801683765451,0.00149429448236
1001,1005,8.375,0.250574,1.67867,0.476235,0.207997,1.64939,0.620257,0.00158973268193,0.367751,0.727378,0.7165267,0.6682919,0.5302299,-0.1114345,0.7165267,0.4009061,0.762056,0.00873036751804,0.00561693813389,1.67867,0.00158973268193,0.1693144,1.102685,0.801989246628,0.593564023704,0.801989246628,0.00152041474605
1002,1006,8.383333,0.251502,1.67891,0.475142,0.209088,1.65003,0.619294,0.0016130855526,0.374476,0.7275,0.7171711,0.6684317,0.5308902,-0.1128958,0.7171711,0.3959072,0.762521,0.00895462171172,0.00517316701837,1.67891,0.0016130855526,0.1699898,1.1029522,0.802337378751,0.59552342141,0.802337378751,0.00142324172227
1003,1007,8.391667,0.252423,1.67915,0.474016,0.210171,1.65066,0.618278,0.00167123577032,0.381099,0.727325,0.7177887,0.6685916,0.5315547,-0.114366,0.7177887,0.3912535,0.76282,0.00868399389682,0.00477878624757,1.67915,0.00167123577032,0.1706506,1.103226,0.80264661674,0.597454095416,0.80264661674,0.00131856892122
1004,1008,8.4,0.253307,1.6794,0.472792,0.211281,1.6513,0.617205,0.00171423481472,0.387534,0.726907,0.7184177,0.6687258,0.5321858,-0.1158547,0.7184177,0.3870479,0.76319,0.00826651577147,0.00436659547016,1.6794,0.00171423481472,0.171292,1.1035052,0.80298002957,0.599273059424,0.80298002957,0.00117033328586
1005,1009,8.408333,0.254176,1.67961,0.471533,0.212406,1.65194,0.616081,0.00178522407557,0.393482,0.726281,0.7190406,0.6688525,0.5328049,-0.1172901,0.7190406,0.3831855,0.763658,0.00792560022964,0.00401000897755,1.67961,0.00178522407557,0.171905,1.1037798,0.803381905646,0.601053465423,0.803381905646,0.00104225572678
1006,1010,8.416667,0.255004,1.67983,0.470167,0.21356,1.65259,0.614884,0.00183699237886,0.399344,0.725549,0.7196595,0.6689817,0.5334671,-0.1187166,0.7196595,0.3797064,0.764054,0.0076635965447,0.00365232213804,1.67983,0.00183699237886,0.1724944,1.1040556,0.803763447766,0.602665235212,0.803763447766,0.000918588591264
1007,1011,8.425,0.255834,1.68006,0.468724,0.214706,1.65325,0.613609,0.00188534479605,0.405236,0.724805,0.7202777,0.6691081,0.534182,-0.1201361,0.7202777,0.3765775,0.764468,0.00710085720178,0.0033305067182,1.68006,0.00188534479605,0.173065,1.1043422,0.804190474191,0.604178601498,0.804190474191,0.000759976973335
1008,1012,8.433333,0.256612,1.68024,0.467197,0.215877,1.65391,0.612287,0.00193340140685,0.410095,0.724054,0.720837,0.6692266,0.5348155,-0.1215591,0.720837,0.3737887,0.764837,0.00666120026722,0.00309715772927,1.68024,0.00193340140685,0.1736478,1.1046064,0.804619721064,0.605630915342,0.804619721064,0.000774354569948
1009,1013,8.441667,0.257372,1.68042,0.465621,0.217048,1.65459,0.610907,0.0019738199006,0.415009,0.723391,0.7214113,0.6693409,0.5355476,-0.1230061,0.7214113,0.3712999,0.765181,0.00616145323767,0.00275231756889,1.68042,0.0019738199006,0.174227,1.1048694,0.805106776259,0.606951254861,0.805106776259,0.000830686463113
